test,curve,x,y
"Microphysics Kernel","Kr_over_sig2",5.616,0.06471255803122683
"Microphysics Kernel","Kr_over_sig2",5.664,0.0617414360834291
"Microphysics Kernel","Kr_over_sig2",5.712,0.05888316809781038
"Microphysics Kernel","Kr_over_sig2",5.76,0.056134762834133725
"Microphysics Kernel","Kr_over_sig2",5.808,0.05349323936898553
"Microphysics Kernel","Kr_over_sig2",5.856,0.05095563127019423
"Microphysics Kernel","Kr_over_sig2",5.904,0.04851899054735398
"Microphysics Kernel","Kr_over_sig2",5.952,0.04618039137973475
"Microphysics Kernel","Kr_over_sig2",6,0.04393693362340742
"Microphysics Kernel","Kr_over_sig2",6.048,0.04178574609992927
"Microphysics Kernel","Kr_over_sig2",6.096,0.0397239896694186
"Microphysics Kernel","Kr_over_sig2",6.144,0.03774886009129898
"Microphysics Kernel","Kr_over_sig2",6.192,0.035857590676413836
"Microphysics Kernel","Kr_over_sig2",6.24,0.03404745473459933
"Microphysics Kernel","Kr_over_sig2",6.288,0.03231576782215888
"Microphysics Kernel","Kr_over_sig2",6.336,0.030659889794007515
"Microphysics Kernel","Kr_over_sig2",6.384,0.029077226665546733
"Microphysics Kernel","Kr_over_sig2",6.432,0.027565232289593337
"Microphysics Kernel","Kr_over_sig2",6.48,0.026121409853918212
"Microphysics Kernel","Kr_over_sig2",6.5280000000000005,0.02474331320515428
"Microphysics Kernel","Kr_over_sig2",6.5760000000000005,0.023428548005007887
"Microphysics Kernel","Kr_over_sig2",6.624,0.022174772724855196
"Microphysics Kernel","Kr_over_sig2",6.672,0.020979699484925722
"Microphysics Kernel","Kr_over_sig2",6.72,0.019841094744370298
"Microphysics Kernel","Kr_over_sig2",6.768,0.01875677984858105
"Microphysics Kernel","Kr_over_sig2",6.816,0.017724631440177767
"Microphysics Kernel","Kr_over_sig2",6.864,0.016742581740099346
"Microphysics Kernel","Kr_over_sig2",6.912,0.015808618705241848
"Microphysics Kernel","Kr_over_sig2",6.96,0.014920786069067842
"Microphysics Kernel","Kr_over_sig2",7.008,0.014077183271574843
"Microphysics Kernel","Kr_over_sig2",7.056,0.013275965284957033
"Microphysics Kernel","Kr_over_sig2",7.104,0.012515342341223657
"Microphysics Kernel","Kr_over_sig2",7.152,0.011793579567950649
"Microphysics Kernel","Kr_over_sig2",7.199999999999999,0.011108996538242316
"Microphysics Kernel","Kr_over_sig2",7.247999999999999,0.010459966740865344
"Microphysics Kernel","Kr_over_sig2",7.295999999999999,0.009844916976392452
"Microphysics Kernel","Kr_over_sig2",7.343999999999999,0.009262326685055377
"Microphysics Kernel","Kr_over_sig2",7.3919999999999995,0.008710727211861743
"Microphysics Kernel","Kr_over_sig2",7.4399999999999995,0.008188701014374083
"Microphysics Kernel","Kr_over_sig2",7.4879999999999995,0.007694880818387478
"Microphysics Kernel","Kr_over_sig2",7.536,0.0072279487265724356
"Microphysics Kernel","Kr_over_sig2",7.584,0.006786635284974872
"Microphysics Kernel","Kr_over_sig2",7.632,0.006369718512085283
"Microphysics Kernel","Kr_over_sig2",7.68,0.005976022895005943
"Microphysics Kernel","Kr_over_sig2",7.728,0.005604418357058429
"Microphysics Kernel","Kr_over_sig2",7.776,0.005253819200985388
"Microphysics Kernel","Kr_over_sig2",7.823999999999999,0.00492318303171088
"Microphysics Kernel","Kr_over_sig2",7.871999999999999,0.004611509662433047
"Microphysics Kernel","Kr_over_sig2",7.919999999999999,0.004317840007633086
"Microphysics Kernel","Kr_over_sig2",7.967999999999999,0.004041254966394723
"Microphysics Kernel","Kr_over_sig2",8.016,0.0037808742992408344
"Microphysics Kernel","Kr_over_sig2",8.064,0.0035358555015075725
"Microphysics Kernel","Kr_over_sig2",8.112,0.0033053926760930104
"Microphysics Kernel","Kr_over_sig2",8.16,0.0030887154082367687
"Microphysics Kernel","Kr_over_sig2",8.208,0.002885087644809958
"Microphysics Kernel","Kr_over_sig2",8.256,0.0026938065804214904
"Microphysics Kernel","Kr_over_sig2",8.304,0.0025142015524776034
"Microphysics Kernel","Kr_over_sig2",8.352,0.0023456329471668582
"Microphysics Kernel","Kr_over_sig2",8.4,0.002187491118182885
"Microphysics Kernel","Kr_over_sig2",8.448,0.002039195319842279
"Microphysics Kernel","Kr_over_sig2",8.496,0.0019001926561053163
"Microphysics Kernel","Kr_over_sig2",8.544,0.0017699570468628118
"Microphysics Kernel","Kr_over_sig2",8.592,0.0016479882127136776
"Microphysics Kernel","Kr_over_sig2",8.64,0.001533810679324463
"Microphysics Kernel","Kr_over_sig2",8.688,0.0014269728023347601
"Microphysics Kernel","Kr_over_sig2",8.736,0.001327045813650573
"Microphysics Kernel","Kr_over_sig2",8.784,0.0012336228898518265
"Microphysics Kernel","Kr_over_sig2",8.832,0.0011463182433300546
"Microphysics Kernel","Kr_over_sig2",8.88,0.0010647662366679187
"Microphysics Kernel","Kr_over_sig2",8.928,0.0009886205206735452
"Microphysics Kernel","Kr_over_sig2",8.976,0.0009175531963897104
"Microphysics Kernel","Kr_over_sig2",9.024,0.0008512540013105002
"Microphysics Kernel","Kr_over_sig2",9.072,0.0007894295199561677
"Microphysics Kernel","Kr_over_sig2",9.12,0.0007318024188804728
"Microphysics Kernel","Kr_over_sig2",9.168,0.0006781107061134394
"Microphysics Kernel","Kr_over_sig2",9.216,0.0006281070149764976
"Microphysics Kernel","Kr_over_sig2",9.264,0.0005815579121458027
"Microphysics Kernel","Kr_over_sig2",9.312,0.0005382432297832624
"Microphysics Kernel","Kr_over_sig2",9.36,0.0004979554215032744
"Microphysics Kernel","Kr_over_sig2",9.408,0.00046049894189605014
"Microphysics Kernel","Kr_over_sig2",9.456,0.0004256896492857513
"Microphysics Kernel","Kr_over_sig2",9.504,0.0003933542313630609
"Microphysics Kernel","Kr_over_sig2",9.552,0.000363329653297311
"Microphysics Kernel","Kr_over_sig2",9.6,0.00033546262790251185
"UV Finiteness","I_of_k",33.334316666666666,1668.8567781312045
"UV Finiteness","I_of_k",66.66763333333334,1669.071547210963
"UV Finiteness","I_of_k",100.00095000000002,1669.1250420497324
"UV Finiteness","I_of_k",133.33426666666668,1669.1414005268746
"UV Finiteness","I_of_k",166.66758333333334,1669.1468899304955
"UV Finiteness","I_of_k",200.00090000000003,1669.1488335797567
"UV Finiteness","I_of_k",233.3342166666667,1669.149546354443
"UV Finiteness","I_of_k",266.6675333333333,1669.1498143011515
"UV Finiteness","I_of_k",300.00084999999996,1669.1499169029728
"UV Finiteness","I_of_k",333.33416666666665,1669.1499567558055
"UV Finiteness","I_of_k",366.6674833333333,1669.1499724125724
"UV Finiteness","I_of_k",400.0008,1669.1499786208888
"UV Finiteness","I_of_k",433.33411666666666,1669.1499811017081
"UV Finiteness","I_of_k",466.66743333333335,1669.1499820995127
"UV Finiteness","I_of_k",500.00075,1669.149982503081
"UV Finiteness","I_of_k",533.3340666666667,1669.1499826670963
"UV Finiteness","I_of_k",566.6673833333333,1669.1499827340363
"UV Finiteness","I_of_k",600.0006999999999,1669.1499827614584
"UV Finiteness","I_of_k",633.3340166666666,1669.149982772729
"UV Finiteness","I_of_k",666.6673333333333,1669.1499827773748
"UV Finiteness","I_of_k",700.00065,1669.1499827792954
"UV Finiteness","I_of_k",733.3339666666666,1669.1499827800908
"UV Finiteness","I_of_k",766.6672833333333,1669.1499827804212
"UV Finiteness","I_of_k",800.0006000000001,1669.1499827805585
"UV Finiteness","I_of_k",833.3339166666667,1669.1499827806156
"UV Finiteness","I_of_k",866.6672333333333,1669.14998278064
"UV Finiteness","I_of_k",900.00055,1669.1499827806497
"UV Finiteness","I_of_k",933.3338666666667,1669.1499827806538
"UV Finiteness","I_of_k",966.6671833333334,1669.149982780656
"UV Finiteness","I_of_k",1000.0005,1669.149982780656
"UV Finiteness","I_of_k",1033.3338166666667,1669.149982780656
"UV Finiteness","I_of_k",1066.6671333333334,1669.149982780656
"UV Finiteness","I_of_k",1100.00045,1669.149982780656
"UV Finiteness","I_of_k",1133.3337666666666,1669.149982780656
"UV Finiteness","I_of_k",1166.6670833333335,1669.149982780656
"UV Finiteness","I_of_k",1200.0004,1669.149982780656
"UV Finiteness","I_of_k",1233.3337166666668,1669.149982780656
"UV Finiteness","I_of_k",1266.6670333333332,1669.149982780656
"UV Finiteness","I_of_k",1300.00035,1669.149982780656
"UV Finiteness","I_of_k",1333.3336666666667,1669.149982780656
"UV Finiteness","I_of_k",1366.6669833333333,1669.149982780656
"UV Finiteness","I_of_k",1400.0003,1669.149982780656
"UV Finiteness","I_of_k",1433.3336166666668,1669.149982780656
"UV Finiteness","I_of_k",1466.6669333333332,1669.149982780656
"UV Finiteness","I_of_k",1500.00025,1669.149982780656
"UV Finiteness","I_of_k",1533.3335666666667,1669.149982780656
"UV Finiteness","I_of_k",1566.6668833333333,1669.149982780656
"UV Finiteness","I_of_k",1600.0002000000002,1669.149982780656
"UV Finiteness","I_of_k",1633.3335166666666,1669.149982780656
"UV Finiteness","I_of_k",1666.6668333333334,1669.149982780656
"UV Finiteness","I_of_k",1700.0001499999998,1669.149982780656
"UV Finiteness","I_of_k",1733.3334666666667,1669.149982780656
"UV Finiteness","I_of_k",1766.6667833333333,1669.149982780656
"UV Finiteness","I_of_k",1800.0001,1669.149982780656
"UV Finiteness","I_of_k",1833.3334166666666,1669.149982780656
"UV Finiteness","I_of_k",1866.6667333333335,1669.149982780656
"UV Finiteness","I_of_k",1900.0000499999999,1669.149982780656
"UV Finiteness","I_of_k",1933.3333666666667,1669.149982780656
"UV Finiteness","I_of_k",1966.6666833333331,1669.149982780656
"UV Finiteness","I_of_k",2000,1669.149982780656
"H0 Variance","pred",5,0.009678530430227601
"H0 Variance","pred",10,0.007593621066566374
"H0 Variance","pred",20,0.005957834334281741
"H0 Variance","pred",50,0.004323240739316472
"H0 Variance","pred",100,0.0033919459354470956
"H0 Variance","obs",5,0.011
"H0 Variance","obs",10,0.009
"H0 Variance","obs",20,0.007
"H0 Variance","obs",50,0.005
"H0 Variance","obs",100,0.004
"Rotation Curves","newton",2,90
"Rotation Curves","newton",5,120
"Rotation Curves","newton",10,150
"Rotation Curves","newton",15,160
"Rotation Curves","newton",25,165
"Rotation Curves","qds",2,115.7815843731002
"Rotation Curves","qds",5,146.24374584880388
"Rotation Curves","qds",10,170.65119378746215
"Rotation Curves","qds",15,173.69428798852266
"Rotation Curves","qds",25,170.33147468987792
"Binary/Pulsar Constraint Proxy","envelope",-3,2.6989700043360187
"Binary/Pulsar Constraint Proxy","envelope",-2.9568345323741005,2.6989700043360187
"Binary/Pulsar Constraint Proxy","envelope",-2.9136690647482015,2.6989700043360187
"Binary/Pulsar Constraint Proxy","envelope",-2.870503597122302,2.6989700043360187
"Binary/Pulsar Constraint Proxy","envelope",-2.827338129496403,2.6989700043360187
"Binary/Pulsar Constraint Proxy","envelope",-2.7841726618705036,2.6989700043360187
"Binary/Pulsar Constraint Proxy","envelope",-2.741007194244604,2.6989700043360187
"Binary/Pulsar Constraint Proxy","envelope",-2.697841726618705,2.6989700043360187
"Binary/Pulsar Constraint Proxy","envelope",-2.6546762589928057,2.6989700043360187
"Binary/Pulsar Constraint Proxy","envelope",-2.6115107913669062,2.6989700043360187
"Binary/Pulsar Constraint Proxy","envelope",-2.568345323741007,2.6989700043360187
"Binary/Pulsar Constraint Proxy","envelope",-2.525179856115108,2.6989700043360187
"Binary/Pulsar Constraint Proxy","envelope",-2.4820143884892087,2.6989700043360187
"Binary/Pulsar Constraint Proxy","envelope",-2.4388489208633093,2.6989700043360187
"Binary/Pulsar Constraint Proxy","envelope",-2.3956834532374103,2.6989700043360187
"Binary/Pulsar Constraint Proxy","envelope",-2.352517985611511,2.6989700043360187
"Binary/Pulsar Constraint Proxy","envelope",-2.3093525179856114,2.6989700043360187
"Binary/Pulsar Constraint Proxy","envelope",-2.2661870503597124,2.6989700043360187
"Binary/Pulsar Constraint Proxy","envelope",-2.223021582733813,2.6989700043360187
"Binary/Pulsar Constraint Proxy","envelope",-2.1798561151079134,2.6989700043360187
"Binary/Pulsar Constraint Proxy","envelope",-2.1366906474820144,2.6989700043360187
"Binary/Pulsar Constraint Proxy","envelope",-2.093525179856115,2.6989700043360187
"Binary/Pulsar Constraint Proxy","envelope",-2.050359712230216,2.6989700043360187
"Binary/Pulsar Constraint Proxy","envelope",-2.0071942446043165,2.6989700043360187
"Binary/Pulsar Constraint Proxy","envelope",-1.9640287769784173,2.6989700043360187
"Binary/Pulsar Constraint Proxy","envelope",-1.920863309352518,2.6989700043360187
"Binary/Pulsar Constraint Proxy","envelope",-1.8776978417266186,2.6989700043360187
"Binary/Pulsar Constraint Proxy","envelope",-1.8345323741007193,2.6989700043360187
"Binary/Pulsar Constraint Proxy","envelope",-1.79136690647482,2.4991777202724643
"Binary/Pulsar Constraint Proxy","envelope",-1.7482014388489209,1.9042067385544863
"Binary/Pulsar Constraint Proxy","envelope",-1.7050359712230216,1.3690843217211282
"Binary/Pulsar Constraint Proxy","envelope",-1.6618705035971222,0.888098948317533
"Binary/Pulsar Constraint Proxy","envelope",-1.618705035971223,0.45607552059722023
"Binary/Pulsar Constraint Proxy","envelope",-1.5755395683453237,0.06832441364703483
"Binary/Pulsar Constraint Proxy","envelope",-1.5323741007194245,-0.2794046410883309
"Binary/Pulsar Constraint Proxy","envelope",-1.4892086330935252,-0.5909642896992333
"Binary/Pulsar Constraint Proxy","envelope",-1.4460431654676258,-0.8698473155304005
"Binary/Pulsar Constraint Proxy","envelope",-1.4028776978417266,-1.1192207939032621
"Binary/Pulsar Constraint Proxy","envelope",-1.3597122302158273,-1.3419569756147396
"Binary/Pulsar Constraint Proxy","envelope",-1.3165467625899283,-1.540661201106482
"Binary/Pulsar Constraint Proxy","envelope",-1.2733812949640289,-1.7176971185723218
"Binary/Pulsar Constraint Proxy","envelope",-1.2302158273381294,-1.8752094536561958
"Binary/Pulsar Constraint Proxy","envelope",-1.1870503597122302,-2.0151445555668674
"Binary/Pulsar Constraint Proxy","envelope",-1.143884892086331,-2.1392689241904086
"Binary/Pulsar Constraint Proxy","envelope",-1.100719424460432,-2.2491859049118172
"Binary/Pulsar Constraint Proxy","envelope",-1.0575539568345325,-2.3463507221530784
"Binary/Pulsar Constraint Proxy","envelope",-1.014388489208633,-2.4320840088733617
"Binary/Pulsar Constraint Proxy","envelope",-0.971223021582734,-2.5075839772157584
"Binary/Pulsar Constraint Proxy","envelope",-0.9280575539568345,-2.573937364859936
"Binary/Pulsar Constraint Proxy","envelope",-0.8848920863309355,-2.632129282167236
"Binary/Pulsar Constraint Proxy","envelope",-0.8417266187050361,-2.683052076586577
"Binary/Pulsar Constraint Proxy","envelope",-0.7985611510791366,-2.7275133227275745
"Binary/Pulsar Constraint Proxy","envelope",-0.7553956834532372,-2.7662430387197143
"Binary/Pulsar Constraint Proxy","envelope",-0.7122302158273381,-2.79990022171789
"Binary/Pulsar Constraint Proxy","envelope",-0.6690647482014387,-2.8290787874980445
"Binary/Pulsar Constraint Proxy","envelope",-0.6258992805755397,-2.8543129909009264
"Binary/Pulsar Constraint Proxy","envelope",-0.5827338129496402,-2.8760823954042958
"Binary/Pulsar Constraint Proxy","envelope",-0.5395683453237412,-2.894816451402662
"Binary/Pulsar Constraint Proxy","envelope",-0.49640287769784175,-2.9108987340004964
"Binary/Pulsar Constraint Proxy","envelope",-0.4532374100719423,-2.9246708824963132
"Binary/Pulsar Constraint Proxy","envelope",-0.4100719424460433,-2.9364362755053923
"Binary/Pulsar Constraint Proxy","envelope",-0.3669064748201438,-2.9464634680982287
"Binary/Pulsar Constraint Proxy","envelope",-0.32374100719424437,-2.9549894106537864
"Binary/Pulsar Constraint Proxy","envelope",-0.28057553956834536,-2.962222463520951
"Binary/Pulsar Constraint Proxy","envelope",-0.2374100719424459,-2.9683452171545075
"Binary/Pulsar Constraint Proxy","envelope",-0.1942446043165469,-2.973517124167774
"Binary/Pulsar Constraint Proxy","envelope",-0.15107913669064743,-2.977876947667097
"Binary/Pulsar Constraint Proxy","envelope",-0.10791366906474842,-2.981545029179938
"Binary/Pulsar Constraint Proxy","envelope",-0.06474820143884896,-2.98462537928469
"Binary/Pulsar Constraint Proxy","envelope",-0.021582733812949506,-2.9872075944947722
"Binary/Pulsar Constraint Proxy","envelope",0.021582733812949506,-2.9893686048332997
"Binary/Pulsar Constraint Proxy","envelope",0.0647482014388494,-2.9911742576608424
"Binary/Pulsar Constraint Proxy","envelope",0.10791366906474842,-2.992680744516362
"Binary/Pulsar Constraint Proxy","envelope",0.15107913669064743,-2.9939358788635646
"Binary/Pulsar Constraint Proxy","envelope",0.1942446043165469,-2.9949802336026403
"Binary/Pulsar Constraint Proxy","envelope",0.2374100719424459,-2.995848147948514
"Binary/Pulsar Constraint Proxy","envelope",0.28057553956834536,-2.996568613761864
"Binary/Pulsar Constraint Proxy","envelope",0.32374100719424437,-2.997166051645551
"Binary/Pulsar Constraint Proxy","envelope",0.3669064748201434,-2.9976609871039024
"Binary/Pulsar Constraint Proxy","envelope",0.4100719424460433,-2.9980706368360472
"Binary/Pulsar Constraint Proxy","envelope",0.4532374100719423,-2.9984094148349447
"Binary/Pulsar Constraint Proxy","envelope",0.4964028776978422,-2.9986893674314095
"Binary/Pulsar Constraint Proxy","envelope",0.5395683453237412,-2.9989205457965813
"Binary/Pulsar Constraint Proxy","envelope",0.5827338129496402,-2.999111323732912
"Binary/Pulsar Constraint Proxy","envelope",0.6258992805755397,-2.9992686678737273
"Binary/Pulsar Constraint Proxy","envelope",0.6690647482014387,-2.999398366700245
"Binary/Pulsar Constraint Proxy","envelope",0.7122302158273381,-2.999505224092392
"Binary/Pulsar Constraint Proxy","envelope",0.7553956834532372,-2.9995932224704283
"Binary/Pulsar Constraint Proxy","envelope",0.7985611510791362,-2.999665659968295
"Binary/Pulsar Constraint Proxy","envelope",0.8417266187050361,-2.999725265512739
"Binary/Pulsar Constraint Proxy","envelope",0.8848920863309351,-2.999774295167667
"Binary/Pulsar Constraint Proxy","envelope",0.928057553956835,-2.99981461264123
"Binary/Pulsar Constraint Proxy","envelope",0.971223021582734,-2.9998477564426222
"Binary/Pulsar Constraint Proxy","envelope",1.014388489208633,-2.9998749958138475
"Binary/Pulsar Constraint Proxy","envelope",1.057553956834532,-2.999897377245386
"Binary/Pulsar Constraint Proxy","envelope",1.100719424460431,-2.9999157631099864
"Binary/Pulsar Constraint Proxy","envelope",1.143884892086331,-2.999930863711569
"Binary/Pulsar Constraint Proxy","envelope",1.18705035971223,-2.9999432638424697
"Binary/Pulsar Constraint Proxy","envelope",1.230215827338129,-2.9999534447681016
"Binary/Pulsar Constraint Proxy","envelope",1.2733812949640289,-2.9999618024098105
"Binary/Pulsar Constraint Proxy","envelope",1.3165467625899279,-2.999968662370949
"Binary/Pulsar Constraint Proxy","envelope",1.3597122302158278,-2.9999742923449193
"Binary/Pulsar Constraint Proxy","envelope",1.4028776978417268,-2.999978912354322
"Binary/Pulsar Constraint Proxy","envelope",1.4460431654676258,-2.9999827031951067
"Binary/Pulsar Constraint Proxy","envelope",1.4892086330935257,-2.999985813396467
"Binary/Pulsar Constraint Proxy","envelope",1.5323741007194247,-2.9999883649544477
"Binary/Pulsar Constraint Proxy","envelope",1.5755395683453237,-2.999990458053129
"Binary/Pulsar Constraint Proxy","envelope",1.6187050359712227,-2.9999921749505285
"Binary/Pulsar Constraint Proxy","envelope",1.6618705035971226,-2.999993583175772
"Binary/Pulsar Constraint Proxy","envelope",1.7050359712230216,-2.999994738158694
"Binary/Pulsar Constraint Proxy","envelope",1.7482014388489207,-2.9999956853919456
"Binary/Pulsar Constraint Proxy","envelope",1.7913669064748206,-2.9999964622082103
"Binary/Pulsar Constraint Proxy","envelope",1.8345323741007196,-2.9999970992406726
"Binary/Pulsar Constraint Proxy","envelope",1.8776978417266186,-2.9999976216229056
"Binary/Pulsar Constraint Proxy","envelope",1.9208633093525176,-2.9999980499744665
"Binary/Pulsar Constraint Proxy","envelope",1.9640287769784166,-2.9999984012103122
"Binary/Pulsar Constraint Proxy","envelope",2.0071942446043165,-2.999998689205412
"Binary/Pulsar Constraint Proxy","envelope",2.0503597122302155,-2.9999989253403796
"Binary/Pulsar Constraint Proxy","envelope",2.0935251798561154,-2.9999991189493564
"Binary/Pulsar Constraint Proxy","envelope",2.1366906474820144,-2.9999992776876105
"Binary/Pulsar Constraint Proxy","envelope",2.1798561151079134,-2.99999940783321
"Binary/Pulsar Constraint Proxy","envelope",2.2230215827338133,-2.9999995145345646
"Binary/Pulsar Constraint Proxy","envelope",2.2661870503597124,-2.999999602013529
"Binary/Pulsar Constraint Proxy","envelope",2.3093525179856123,-2.999999673732034
"Binary/Pulsar Constraint Proxy","envelope",2.3525179856115113,-2.9999997325287797
"Binary/Pulsar Constraint Proxy","envelope",2.3956834532374103,-2.9999997807313665
"Binary/Pulsar Constraint Proxy","envelope",2.4388489208633093,-2.9999998202482656
"Binary/Pulsar Constraint Proxy","envelope",2.4820143884892083,-2.9999998526442573
"Binary/Pulsar Constraint Proxy","envelope",2.525179856115108,-2.9999998792022935
"Binary/Pulsar Constraint Proxy","envelope",2.568345323741007,-2.9999999009742417
"Binary/Pulsar Constraint Proxy","envelope",2.6115107913669062,-2.999999918822488
"Binary/Pulsar Constraint Proxy","envelope",2.654676258992806,-2.9999999334540632
"Binary/Pulsar Constraint Proxy","envelope",2.697841726618705,-2.9999999454486166
"Binary/Pulsar Constraint Proxy","envelope",2.741007194244604,-2.9999999552813628
"Binary/Pulsar Constraint Proxy","envelope",2.784172661870503,-2.9999999633418915
"Binary/Pulsar Constraint Proxy","envelope",2.827338129496402,-2.999999969949592
"Binary/Pulsar Constraint Proxy","envelope",2.870503597122302,-2.9999999753663014
"Binary/Pulsar Constraint Proxy","envelope",2.913669064748201,-2.999999979806671
"Binary/Pulsar Constraint Proxy","envelope",2.956834532374101,-2.9999999834466715
"Binary/Pulsar Constraint Proxy","envelope",3,-2.999999986430559
"Binary/Pulsar Constraint Proxy","sys_0",-3,3
"Binary/Pulsar Constraint Proxy","sys_0",-2.9568345323741005,3
"Binary/Pulsar Constraint Proxy","sys_0",-2.9136690647482015,3
"Binary/Pulsar Constraint Proxy","sys_0",-2.870503597122302,3
"Binary/Pulsar Constraint Proxy","sys_0",-2.827338129496403,3
