test,curve,x,y
"Binary/Pulsar Constraint Proxy","sys_2",-2.6546762589928057,2.6989700043360187
"Binary/Pulsar Constraint Proxy","sys_2",-2.6115107913669062,2.6989700043360187
"Binary/Pulsar Constraint Proxy","sys_2",-2.568345323741007,2.6989700043360187
"Binary/Pulsar Constraint Proxy","sys_2",-2.525179856115108,2.6989700043360187
"Binary/Pulsar Constraint Proxy","sys_2",-2.4820143884892087,2.6989700043360187
"Binary/Pulsar Constraint Proxy","sys_2",-2.4388489208633093,2.6989700043360187
"Binary/Pulsar Constraint Proxy","sys_2",-2.3956834532374103,2.6989700043360187
"Binary/Pulsar Constraint Proxy","sys_2",-2.352517985611511,2.6989700043360187
"Binary/Pulsar Constraint Proxy","sys_2",-2.3093525179856114,2.6989700043360187
"Binary/Pulsar Constraint Proxy","sys_2",-2.2661870503597124,2.6989700043360187
"Binary/Pulsar Constraint Proxy","sys_2",-2.223021582733813,2.6989700043360187
"Binary/Pulsar Constraint Proxy","sys_2",-2.1798561151079134,2.6989700043360187
"Binary/Pulsar Constraint Proxy","sys_2",-2.1366906474820144,2.6989700043360187
"Binary/Pulsar Constraint Proxy","sys_2",-2.093525179856115,2.6989700043360187
"Binary/Pulsar Constraint Proxy","sys_2",-2.050359712230216,2.6989700043360187
"Binary/Pulsar Constraint Proxy","sys_2",-2.0071942446043165,2.6989700043360187
"Binary/Pulsar Constraint Proxy","sys_2",-1.9640287769784173,2.6989700043360187
"Binary/Pulsar Constraint Proxy","sys_2",-1.920863309352518,2.6989700043360187
"Binary/Pulsar Constraint Proxy","sys_2",-1.8776978417266186,2.6989700043360187
"Binary/Pulsar Constraint Proxy","sys_2",-1.8345323741007193,2.6989700043360187
"Binary/Pulsar Constraint Proxy","sys_2",-1.79136690647482,2.4991777202724643
"Binary/Pulsar Constraint Proxy","sys_2",-1.7482014388489209,1.9042067385544863
"Binary/Pulsar Constraint Proxy","sys_2",-1.7050359712230216,1.3690843217211282
"Binary/Pulsar Constraint Proxy","sys_2",-1.6618705035971222,0.888098948317533
"Binary/Pulsar Constraint Proxy","sys_2",-1.618705035971223,0.45607552059722023
"Binary/Pulsar Constraint Proxy","sys_2",-1.5755395683453237,0.06832441364703483
"Binary/Pulsar Constraint Proxy","sys_2",-1.5323741007194245,-0.2794046410883309
"Binary/Pulsar Constraint Proxy","sys_2",-1.4892086330935252,-0.5909642896992333
"Binary/Pulsar Constraint Proxy","sys_2",-1.4460431654676258,-0.8698473155304005
"Binary/Pulsar Constraint Proxy","sys_2",-1.4028776978417266,-1.1192207939032621
"Binary/Pulsar Constraint Proxy","sys_2",-1.3597122302158273,-1.3419569756147396
"Binary/Pulsar Constraint Proxy","sys_2",-1.3165467625899283,-1.540661201106482
"Binary/Pulsar Constraint Proxy","sys_2",-1.2733812949640289,-1.7176971185723218
"Binary/Pulsar Constraint Proxy","sys_2",-1.2302158273381294,-1.8752094536561958
"Binary/Pulsar Constraint Proxy","sys_2",-1.1870503597122302,-2.0151445555668674
"Binary/Pulsar Constraint Proxy","sys_2",-1.143884892086331,-2.1392689241904086
"Binary/Pulsar Constraint Proxy","sys_2",-1.100719424460432,-2.2491859049118172
"Binary/Pulsar Constraint Proxy","sys_2",-1.0575539568345325,-2.3463507221530784
"Binary/Pulsar Constraint Proxy","sys_2",-1.014388489208633,-2.4320840088733617
"Binary/Pulsar Constraint Proxy","sys_2",-0.971223021582734,-2.5075839772157584
"Binary/Pulsar Constraint Proxy","sys_2",-0.9280575539568345,-2.573937364859936
"Binary/Pulsar Constraint Proxy","sys_2",-0.8848920863309355,-2.632129282167236
"Binary/Pulsar Constraint Proxy","sys_2",-0.8417266187050361,-2.683052076586577
"Binary/Pulsar Constraint Proxy","sys_2",-0.7985611510791366,-2.7275133227275745
"Binary/Pulsar Constraint Proxy","sys_2",-0.7553956834532372,-2.7662430387197143
"Binary/Pulsar Constraint Proxy","sys_2",-0.7122302158273381,-2.79990022171789
"Binary/Pulsar Constraint Proxy","sys_2",-0.6690647482014387,-2.8290787874980445
"Binary/Pulsar Constraint Proxy","sys_2",-0.6258992805755397,-2.8543129909009264
"Binary/Pulsar Constraint Proxy","sys_2",-0.5827338129496402,-2.8760823954042958
"Binary/Pulsar Constraint Proxy","sys_2",-0.5395683453237412,-2.894816451402662
"Binary/Pulsar Constraint Proxy","sys_2",-0.49640287769784175,-2.9108987340004964
"Binary/Pulsar Constraint Proxy","sys_2",-0.4532374100719423,-2.9246708824963132
"Binary/Pulsar Constraint Proxy","sys_2",-0.4100719424460433,-2.9364362755053923
"Binary/Pulsar Constraint Proxy","sys_2",-0.3669064748201438,-2.9464634680982287
"Binary/Pulsar Constraint Proxy","sys_2",-0.32374100719424437,-2.9549894106537864
"Binary/Pulsar Constraint Proxy","sys_2",-0.28057553956834536,-2.962222463520951
"Binary/Pulsar Constraint Proxy","sys_2",-0.2374100719424459,-2.9683452171545075
"Binary/Pulsar Constraint Proxy","sys_2",-0.1942446043165469,-2.973517124167774
"Binary/Pulsar Constraint Proxy","sys_2",-0.15107913669064743,-2.977876947667097
"Binary/Pulsar Constraint Proxy","sys_2",-0.10791366906474842,-2.981545029179938
"Binary/Pulsar Constraint Proxy","sys_2",-0.06474820143884896,-2.98462537928469
"Binary/Pulsar Constraint Proxy","sys_2",-0.021582733812949506,-2.9872075944947722
"Binary/Pulsar Constraint Proxy","sys_2",0.021582733812949506,-2.9893686048332997
"Binary/Pulsar Constraint Proxy","sys_2",0.0647482014388494,-2.9911742576608424
"Binary/Pulsar Constraint Proxy","sys_2",0.10791366906474842,-2.992680744516362
"Binary/Pulsar Constraint Proxy","sys_2",0.15107913669064743,-2.9939358788635646
"Binary/Pulsar Constraint Proxy","sys_2",0.1942446043165469,-2.9949802336026403
"Binary/Pulsar Constraint Proxy","sys_2",0.2374100719424459,-2.995848147948514
"Binary/Pulsar Constraint Proxy","sys_2",0.28057553956834536,-2.996568613761864
"Binary/Pulsar Constraint Proxy","sys_2",0.32374100719424437,-2.997166051645551
"Binary/Pulsar Constraint Proxy","sys_2",0.3669064748201434,-2.9976609871039024
"Binary/Pulsar Constraint Proxy","sys_2",0.4100719424460433,-2.9980706368360472
"Binary/Pulsar Constraint Proxy","sys_2",0.4532374100719423,-2.9984094148349447
"Binary/Pulsar Constraint Proxy","sys_2",0.4964028776978422,-2.9986893674314095
"Binary/Pulsar Constraint Proxy","sys_2",0.5395683453237412,-2.9989205457965813
"Binary/Pulsar Constraint Proxy","sys_2",0.5827338129496402,-2.999111323732912
"Binary/Pulsar Constraint Proxy","sys_2",0.6258992805755397,-2.9992686678737273
"Binary/Pulsar Constraint Proxy","sys_2",0.6690647482014387,-2.999398366700245
"Binary/Pulsar Constraint Proxy","sys_2",0.7122302158273381,-2.999505224092392
"Binary/Pulsar Constraint Proxy","sys_2",0.7553956834532372,-2.9995932224704283
"Binary/Pulsar Constraint Proxy","sys_2",0.7985611510791362,-2.999665659968295
"Binary/Pulsar Constraint Proxy","sys_2",0.8417266187050361,-2.999725265512739
"Binary/Pulsar Constraint Proxy","sys_2",0.8848920863309351,-2.999774295167667
"Binary/Pulsar Constraint Proxy","sys_2",0.928057553956835,-2.99981461264123
"Binary/Pulsar Constraint Proxy","sys_2",0.971223021582734,-2.9998477564426222
"Binary/Pulsar Constraint Proxy","sys_2",1.014388489208633,-2.9998749958138475
"Binary/Pulsar Constraint Proxy","sys_2",1.057553956834532,-2.999897377245386
"Binary/Pulsar Constraint Proxy","sys_2",1.100719424460431,-2.9999157631099864
"Binary/Pulsar Constraint Proxy","sys_2",1.143884892086331,-2.999930863711569
"Binary/Pulsar Constraint Proxy","sys_2",1.18705035971223,-2.9999432638424697
"Binary/Pulsar Constraint Proxy","sys_2",1.230215827338129,-2.9999534447681016
"Binary/Pulsar Constraint Proxy","sys_2",1.2733812949640289,-2.9999618024098105
"Binary/Pulsar Constraint Proxy","sys_2",1.3165467625899279,-2.999968662370949
"Binary/Pulsar Constraint Proxy","sys_2",1.3597122302158278,-2.9999742923449193
"Binary/Pulsar Constraint Proxy","sys_2",1.4028776978417268,-2.999978912354322
"Binary/Pulsar Constraint Proxy","sys_2",1.4460431654676258,-2.9999827031951067
"Binary/Pulsar Constraint Proxy","sys_2",1.4892086330935257,-2.999985813396467
"Binary/Pulsar Constraint Proxy","sys_2",1.5323741007194247,-2.9999883649544477
"Binary/Pulsar Constraint Proxy","sys_2",1.5755395683453237,-2.999990458053129
"Binary/Pulsar Constraint Proxy","sys_2",1.6187050359712227,-2.9999921749505285
"Binary/Pulsar Constraint Proxy","sys_2",1.6618705035971226,-2.999993583175772
"Binary/Pulsar Constraint Proxy","sys_2",1.7050359712230216,-2.999994738158694
"Binary/Pulsar Constraint Proxy","sys_2",1.7482014388489207,-2.9999956853919456
"Binary/Pulsar Constraint Proxy","sys_2",1.7913669064748206,-2.9999964622082103
"Binary/Pulsar Constraint Proxy","sys_2",1.8345323741007196,-2.9999970992406726
"Binary/Pulsar Constraint Proxy","sys_2",1.8776978417266186,-2.9999976216229056
"Binary/Pulsar Constraint Proxy","sys_2",1.9208633093525176,-2.9999980499744665
"Binary/Pulsar Constraint Proxy","sys_2",1.9640287769784166,-2.9999984012103122
"Binary/Pulsar Constraint Proxy","sys_2",2.0071942446043165,-2.999998689205412
"Binary/Pulsar Constraint Proxy","sys_2",2.0503597122302155,-2.9999989253403796
"Binary/Pulsar Constraint Proxy","sys_2",2.0935251798561154,-2.9999991189493564
"Binary/Pulsar Constraint Proxy","sys_2",2.1366906474820144,-2.9999992776876105
"Binary/Pulsar Constraint Proxy","sys_2",2.1798561151079134,-2.99999940783321
"Binary/Pulsar Constraint Proxy","sys_2",2.2230215827338133,-2.9999995145345646
"Binary/Pulsar Constraint Proxy","sys_2",2.2661870503597124,-2.999999602013529
"Binary/Pulsar Constraint Proxy","sys_2",2.3093525179856123,-2.999999673732034
"Binary/Pulsar Constraint Proxy","sys_2",2.3525179856115113,-2.9999997325287797
"Binary/Pulsar Constraint Proxy","sys_2",2.3956834532374103,-2.9999997807313665
"Binary/Pulsar Constraint Proxy","sys_2",2.4388489208633093,-2.9999998202482656
"Binary/Pulsar Constraint Proxy","sys_2",2.4820143884892083,-2.9999998526442573
"Binary/Pulsar Constraint Proxy","sys_2",2.525179856115108,-2.9999998792022935
"Binary/Pulsar Constraint Proxy","sys_2",2.568345323741007,-2.9999999009742417
"Binary/Pulsar Constraint Proxy","sys_2",2.6115107913669062,-2.999999918822488
"Binary/Pulsar Constraint Proxy","sys_2",2.654676258992806,-2.9999999334540632
"Binary/Pulsar Constraint Proxy","sys_2",2.697841726618705,-2.9999999454486166
"Binary/Pulsar Constraint Proxy","sys_2",2.741007194244604,-2.9999999552813628
"Binary/Pulsar Constraint Proxy","sys_2",2.784172661870503,-2.9999999633418915
"Binary/Pulsar Constraint Proxy","sys_2",2.827338129496402,-2.999999969949592
"Binary/Pulsar Constraint Proxy","sys_2",2.870503597122302,-2.9999999753663014
"Binary/Pulsar Constraint Proxy","sys_2",2.913669064748201,-2.999999979806671
"Binary/Pulsar Constraint Proxy","sys_2",2.956834532374101,-2.9999999834466715
"Binary/Pulsar Constraint Proxy","sys_2",3,-2.999999986430559
"Binary/Pulsar Constraint Proxy","sys_3",-3,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-2.9568345323741005,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-2.9136690647482015,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-2.870503597122302,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-2.827338129496403,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-2.7841726618705036,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-2.741007194244604,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-2.697841726618705,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-2.6546762589928057,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-2.6115107913669062,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-2.568345323741007,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-2.525179856115108,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-2.4820143884892087,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-2.4388489208633093,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-2.3956834532374103,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-2.352517985611511,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-2.3093525179856114,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-2.2661870503597124,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-2.223021582733813,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-2.1798561151079134,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-2.1366906474820144,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-2.093525179856115,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-2.050359712230216,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-2.0071942446043165,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-1.9640287769784173,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-1.920863309352518,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-1.8776978417266186,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-1.8345323741007193,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-1.79136690647482,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-1.7482014388489209,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-1.7050359712230216,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-1.6618705035971222,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-1.618705035971223,2.205211595888716
"Binary/Pulsar Constraint Proxy","sys_3",-1.5755395683453237,1.647737036005915
"Binary/Pulsar Constraint Proxy","sys_3",-1.5323741007194245,1.1465336870253533
"Binary/Pulsar Constraint Proxy","sys_3",-1.4892086330935252,0.6962260812413681
"Binary/Pulsar Constraint Proxy","sys_3",-1.4460431654676258,0.2919432564085473
"Binary/Pulsar Constraint Proxy","sys_3",-1.4028776978417266,-0.0707291674022112
"Binary/Pulsar Constraint Proxy","sys_3",-1.3597122302158273,-0.39579235966128384
"Binary/Pulsar Constraint Proxy","sys_3",-1.3165467625899283,-0.686873524570718
"Binary/Pulsar Constraint Proxy","sys_3",-1.2733812949640289,-0.9472614034088802
"Binary/Pulsar Constraint Proxy","sys_3",-1.2302158273381294,-1.1799383810103774
"Binary/Pulsar Constraint Proxy","sys_3",-1.1870503597122302,-1.3876095101591155
"Binary/Pulsar Constraint Proxy","sys_3",-1.143884892086331,-1.5727287378226318
"Binary/Pulsar Constraint Proxy","sys_3",-1.100719424460432,-1.7375225904075398
"Binary/Pulsar Constraint Proxy","sys_3",-1.0575539568345325,-1.8840115513403919
"Binary/Pulsar Constraint Proxy","sys_3",-1.014388489208633,-2.014029343062867
"Binary/Pulsar Constraint Proxy","sys_3",-0.971223021582734,-2.1292403067696815
"Binary/Pulsar Constraint Proxy","sys_3",-0.9280575539568345,-2.231155056704683
"Binary/Pulsar Constraint Proxy","sys_3",-0.8848920863309355,-2.321144571348091
"Binary/Pulsar Constraint Proxy","sys_3",-0.8417266187050361,-2.400452871141511
"Binary/Pulsar Constraint Proxy","sys_3",-0.7985611510791366,-2.470208421251514
"Binary/Pulsar Constraint Proxy","sys_3",-0.7553956834532372,-2.5314343879905743
"Binary/Pulsar Constraint Proxy","sys_3",-0.7122302158273381,-2.5850578686022367
"Binary/Pulsar Constraint Proxy","sys_3",-0.6690647482014387,-2.631918205875898
"Binary/Pulsar Constraint Proxy","sys_3",-0.6258992805755397,-2.672774491194782
"Binary/Pulsar Constraint Proxy","sys_3",-0.5827338129496402,-2.7083123518767818
"Binary/Pulsar Constraint Proxy","sys_3",-0.5395683453237412,-2.739150110829797
"Binary/Pulsar Constraint Proxy","sys_3",-0.49640287769784175,-2.7658443984689156
"Binary/Pulsar Constraint Proxy","sys_3",-0.4532374100719423,-2.78889528847438
"Binary/Pulsar Constraint Proxy","sys_3",-0.4100719424460433,-2.808751020340511
"Binary/Pulsar Constraint Proxy","sys_3",-0.3669064748201438,-2.8258123628976657
"Binary/Pulsar Constraint Proxy","sys_3",-0.32374100719424437,-2.840436664276355
"Binary/Pulsar Constraint Proxy","sys_3",-0.28057553956834536,-2.8529416253680857
"Binary/Pulsar Constraint Proxy","sys_3",-0.2374100719424459,-2.8636088259831354
"Binary/Pulsar Constraint Proxy","sys_3",-0.1942446043165469,-2.872687025858743
"Binary/Pulsar Constraint Proxy","sys_3",-0.15107913669064743,-2.88039525663545
"Binary/Pulsar Constraint Proxy","sys_3",-0.10791366906474842,-2.8869257160306985
"Binary/Pulsar Constraint Proxy","sys_3",-0.06474820143884896,-2.8924464717535496
"Binary/Pulsar Constraint Proxy","sys_3",-0.021582733812949506,-2.897103980196659
"Binary/Pulsar Constraint Proxy","sys_3",0.021582733812949506,-2.9010254235121633
"Binary/Pulsar Constraint Proxy","sys_3",0.0647482014388494,-2.904320868169914
"Binary/Pulsar Constraint Proxy","sys_3",0.10791366906474842,-2.907085248316013
"Binary/Pulsar Constraint Proxy","sys_3",0.15107913669064743,-2.909400177988414
"Binary/Pulsar Constraint Proxy","sys_3",0.1942446043165469,-2.9113355973010524
"Binary/Pulsar Constraint Proxy","sys_3",0.2374100719424459,-2.9129512588962614
"Binary/Pulsar Constraint Proxy","sys_3",0.28057553956834536,-2.9142980621363845
"Binary/Pulsar Constraint Proxy","sys_3",0.32374100719424437,-2.915419243545911
"Binary/Pulsar Constraint Proxy","sys_3",0.3669064748201434,-2.9163514328490443
"Binary/Pulsar Constraint Proxy","sys_3",0.4100719424460433,-2.917125584533061
"Binary/Pulsar Constraint Proxy","sys_3",0.4532374100719423,-2.9177677951927694
"Binary/Pulsar Constraint Proxy","sys_3",0.4964028776978422,-2.9183000169862563
"Binary/Pulsar Constraint Proxy","sys_3",0.5395683453237412,-2.9187406773829867
"Binary/Pulsar Constraint Proxy","sys_3",0.5827338129496402,-2.919105215047787
"Binary/Pulsar Constraint Proxy","sys_3",0.6258992805755397,-2.9194065412182963
"Binary/Pulsar Constraint Proxy","sys_3",0.6690647482014387,-2.9196554353391546
"Binary/Pulsar Constraint Proxy","sys_3",0.7122302158273381,-2.919860883051033
"Binary/Pulsar Constraint Proxy","sys_3",0.7553956834532372,-2.9200303639295355
"Binary/Pulsar Constraint Proxy","sys_3",0.7985611510791362,-2.92017009565562
"Binary/Pulsar Constraint Proxy","sys_3",0.8417266187050361,-2.920285240597479
"Binary/Pulsar Constraint Proxy","sys_3",0.8848920863309351,-2.9203800801102586
"Binary/Pulsar Constraint Proxy","sys_3",0.928057553956835,-2.920458161226332
"Binary/Pulsar Constraint Proxy","sys_3",0.971223021582734,-2.920522419822516
"Binary/Pulsar Constraint Proxy","sys_3",1.014388489208633,-2.9205752838156847
"Binary/Pulsar Constraint Proxy","sys_3",1.057553956834532,-2.9206187594560955
"Binary/Pulsar Constraint Proxy","sys_3",1.100719424460431,-2.9206545033576323
"Binary/Pulsar Constraint Proxy","sys_3",1.143884892086331,-2.9206838825240125
"Binary/Pulsar Constraint Proxy","sys_3",1.18705035971223,-2.920708024296637
"Binary/Pulsar Constraint Proxy","sys_3",1.230215827338129,-2.920727857859483
"Binary/Pulsar Constraint Proxy","sys_3",1.2733812949640289,-2.9207441486852463
"Binary/Pulsar Constraint Proxy","sys_3",1.3165467625899279,-2.9207575270907697
"Binary/Pulsar Constraint Proxy","sys_3",1.3597122302158278,-2.920768511884661
"Binary/Pulsar Constraint Proxy","sys_3",1.4028776978417268,-2.920777529932181
"Binary/Pulsar Constraint Proxy","sys_3",1.4460431654676258,-2.920784932328411
"Binary/Pulsar Constraint Proxy","sys_3",1.4892086330935257,-2.9207910077572716
"Binary/Pulsar Constraint Proxy","sys_3",1.5323741007194247,-2.920795993518243
"Binary/Pulsar Constraint Proxy","sys_3",1.5755395683453237,-2.920800084622123
"Binary/Pulsar Constraint Proxy","sys_3",1.6187050359712227,-2.920803441289577
"Binary/Pulsar Constraint Proxy","sys_3",1.6618705035971226,-2.9208061951296704
"Binary/Pulsar Constraint Proxy","sys_3",1.7050359712230216,-2.9208084542283017
"Binary/Pulsar Constraint Proxy","sys_3",1.7482014388489207,-2.920810307337035
"Binary/Pulsar Constraint Proxy","sys_3",1.7913669064748206,-2.920811827320004
"Binary/Pulsar Constraint Proxy","sys_3",1.8345323741007196,-2.9208130739892826
"Binary/Pulsar Constraint Proxy","sys_3",1.8776978417266186,-2.920814096436448
"Binary/Pulsar Constraint Proxy","sys_3",1.9208633093525176,-2.9208149349493
"Binary/Pulsar Constraint Proxy","sys_3",1.9640287769784166,-2.920815622587109
"Binary/Pulsar Constraint Proxy","sys_3",2.0071942446043165,-2.9208161864749345
"Binary/Pulsar Constraint Proxy","sys_3",2.0503597122302155,-2.9208166488668508
"Binary/Pulsar Constraint Proxy","sys_3",2.0935251798561154,-2.9208170280191963
"Binary/Pulsar Constraint Proxy","sys_3",2.1366906474820144,-2.9208173389076384
"Binary/Pulsar Constraint Proxy","sys_3",2.1798561151079134,-2.9208175938159022
"Binary/Pulsar Constraint Proxy","sys_3",2.2230215827338133,-2.920817802819058
"Binary/Pulsar Constraint Proxy","sys_3",2.2661870503597124,-2.9208179741801987
"Binary/Pulsar Constraint Proxy","sys_3",2.3093525179856123,-2.920818114675987
"Binary/Pulsar Constraint Proxy","sys_3",2.3525179856115113,-2.9208182298637997
"Binary/Pulsar Constraint Proxy","sys_3",2.3956834532374103,-2.9208183243009236
"Binary/Pulsar Constraint Proxy","sys_3",2.4388489208633093,-2.9208184017243926
"Binary/Pulsar Constraint Proxy","sys_3",2.4820143884892083,-2.9208184651985225
"Binary/Pulsar Constraint Proxy","sys_3",2.525179856115108,-2.9208185172359333
"Binary/Pulsar Constraint Proxy","sys_3",2.568345323741007,-2.920818559896822
"Binary/Pulsar Constraint Proxy","sys_3",2.6115107913669062,-2.9208185948703815
"Binary/Pulsar Constraint Proxy","sys_3",2.654676258992806,-2.9208186235415847
"Binary/Pulsar Constraint Proxy","sys_3",2.697841726618705,-2.920818647045949
"Binary/Pulsar Constraint Proxy","sys_3",2.741007194244604,-2.920818666314449
"Binary/Pulsar Constraint Proxy","sys_3",2.784172661870503,-2.9208186821103523
"Binary/Pulsar Constraint Proxy","sys_3",2.827338129496402,-2.920818695059417
"Binary/Pulsar Constraint Proxy","sys_3",2.870503597122302,-2.920818705674661
"Binary/Pulsar Constraint Proxy","sys_3",2.913669064748201,-2.9208187143766686
"Binary/Pulsar Constraint Proxy","sys_3",2.956834532374101,-2.9208187215102397
"Binary/Pulsar Constraint Proxy","sys_3",3,-2.9208187273580433
"Bird Migration Coherence","corrByCohort",0,1
"Bird Migration Coherence","corrByCohort",1,0.9987460183174571
"Bird Migration Coherence","corrByCohort",2,0.9989438008384958
